,Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %,Open Start,Open End
251,BRK-B,2019-08-03,Jun-19,$2.71 ,$2.50 ,--,-0.21,-7.75%,-,-
252,BRK-B,2019-05-04,Mar-19,$2.39 ,$2.26 ,--,-0.13,-5.44%,-,-
253,BRK-B,2019-02-23,Dec-18,$2.23 ,$2.32 ,--,0.09,4.04%,-,-
254,BRK-B,2018-11-03,Sep-18,$2.50 ,$2.79 ,--,0.29,11.60%,-,-
255,BRK-B,2018-08-04,Jun-18,$2.27 ,$2.79 ,Before Open,0.52,22.91%,-,-
256,BRK-B,2018-05-05,Mar-18,$2.01 ,$2.14 ,Before Open,0.13,6.47%,-,-
257,BRK-B,2018-02-24,Dec-17,$1.77 ,$1.35 ,--,-0.42,-23.73%,-,-
258,BRK-B,2017-11-03,Sep-17,$1.88 ,$1.40 ,--,-0.48,-25.53%,-,-
259,BRK-B,2017-08-04,Jun-17,$1.85 ,$1.67 ,--,-0.18,-9.73%,-,-
260,BRK-B,2017-05-05,Mar-17,$1.71 ,$1.44 ,--,-0.27,-15.79%,-,-
261,BRK-B,2017-02-25,Dec-16,--,$1.78 ,--,-,-,-,-
262,BRK-B,2016-11-04,Sep-16,$1.88 ,$1.97 ,--,0.09,4.79%,-,-
263,BRK-B,2016-08-05,Jun-16,$1.84 ,$1.87 ,--,0.03,1.63%,-,-
264,BRK-B,2016-05-06,Mar-16,$1.75 ,$1.52 ,--,-0.23,-13.14%,-,-
265,BRK-B,2016-02-27,Dec-15,$1.75 ,$1.89 ,--,0.14,8.00%,-,-
266,BRK-B,2015-11-06,Sep-15,$1.90 ,$1.85 ,--,-0.05,-2.63%,-,-
267,BRK-B,2015-08-07,Jun-15,$2.13 ,$1.58 ,--,-0.55,-25.82%,-,-
268,BRK-B,2015-05-01,Mar-15,$1.62 ,$1.73 ,--,0.11,6.79%,144.949997,139.470001
269,BRK-B,2015-02-28,Dec-14,$1.80 ,$1.61 ,--,-0.19,-10.56%,-,-
270,BRK-B,2014-11-07,Sep-14,$1.70 ,$1.91 ,--,0.21,12.35%,143.949997,152.190002
271,BRK-B,2014-08-01,Jun-14,--,$2.59 ,--,-,-,-,-
272,BRK-B,2014-05-02,Mar-14,$1.45 ,$1.43 ,--,-0.02,-1.38%,-,-
273,BRK-B,2013-11-01,Sep-13,$1.60 ,$1.49 ,--,-0.11,-6.88%,-,-
274,BRK-B,2013-08-02,Jun-13,--,$1.84 ,--,-,-,-,-
275,BRK-B,2013-05-03,Mar-13,$1.30 ,$1.98 ,--,0.68,52.31%,110.949997,115.010002
276,BRK-B,2013-03-01,Dec-12,$1.13 ,$1.14 ,--,0.01,0.88%,-,-
277,BRK-B,2012-11-02,Sep-12,$1.38 ,$1.58 ,--,0.2,14.49%,87.019997,89.970001
278,UNH,2022-07-15,Jun-22,$5.24 ,$5.57 ,Before Open,0.33,6.30%,531.0,526.0
279,UNH,2022-04-14,Mar-22,$5.40 ,$5.49 ,Before Open,0.09,1.67%,-,-
280,UNH,2022-01-19,Dec-21,$4.30 ,$4.48 ,Before Open,0.18,4.19%,-,-
281,UNH,2021-10-14,Sep-21,$4.41 ,$4.52 ,Before Open,0.11,2.49%,-,-
282,UNH,2021-07-15,Jun-21,$4.41 ,$4.70 ,Before Open,0.29,6.58%,421.3599853515625,418.010009765625
283,UNH,2021-04-15,Mar-21,$4.42 ,$5.31 ,Before Open,0.89,20.14%,393.9200134277344,412.7000122070313
284,UNH,2021-01-20,Dec-20,$2.39 ,$2.52 ,Before Open,0.13,5.44%,350.8099975585937,335.0299987792969
285,UNH,2020-10-14,Sep-20,$2.98 ,$3.51 ,Before Open,0.53,17.79%,318.8500061035156,333.5299987792969
286,UNH,2020-07-15,Jun-20,$5.18 ,$7.12 ,Before Open,1.94,37.45%,305.010009765625,310.4100036621094
287,UNH,2020-04-15,Mar-20,$3.64 ,$3.72 ,Before Open,0.08,2.20%,-,-
288,UNH,2020-01-15,Dec-19,$3.77 ,$3.90 ,Before Open,0.13,3.45%,-,-
289,UNH,2019-10-15,Sep-19,$3.75 ,$3.88 ,Before Open,0.13,3.47%,-,-
290,UNH,2019-07-18,Jun-19,$3.46 ,$3.60 ,Before Open,0.14,4.05%,-,-
291,UNH,2019-04-16,Mar-19,$3.60 ,$3.73 ,Before Open,0.13,3.61%,-,-
292,UNH,2019-01-15,Dec-18,$3.20 ,$3.28 ,Before Open,0.08,2.50%,-,-
293,UNH,2018-10-16,Sep-18,$3.30 ,$3.41 ,Before Open,0.11,3.33%,-,-
294,UNH,2018-07-17,Jun-18,$3.03 ,$3.14 ,Before Open,0.11,3.63%,-,-
295,UNH,2018-04-17,Mar-18,$2.92 ,$3.04 ,Before Open,0.12,4.11%,-,-
296,UNH,2018-01-16,Dec-17,$2.50 ,$2.59 ,Before Open,0.09,3.60%,-,-
297,UNH,2017-10-17,Sep-17,$2.57 ,$2.66 ,Before Open,0.09,3.50%,-,-
298,UNH,2017-07-18,Jun-17,$2.38 ,$2.46 ,Before Open,0.08,3.36%,-,-
299,UNH,2017-04-18,Mar-17,$2.18 ,$2.37 ,Before Open,0.19,8.72%,169.58999633789062,175.77999877929688
300,UNH,2017-01-17,Dec-16,$2.07 ,$2.11 ,Before Open,0.04,1.93%,-,-
301,UNH,2016-10-18,Sep-16,$2.08 ,$2.17 ,Before Open,0.09,4.33%,-,-
302,UNH,2016-07-19,Jun-16,$1.89 ,$1.96 ,Before Open,0.07,3.70%,-,-
303,UNH,2016-04-19,Mar-16,$1.72 ,$1.81 ,Before Open,0.09,5.23%,131.2899932861328,134.25999450683594
304,UNH,2016-01-19,Dec-15,$1.37 ,$1.40 ,Before Open,0.03,2.19%,-,-
305,UNH,2015-10-15,Sep-15,$1.64 ,$1.65 ,Before Open,0.01,0.61%,-,-
306,UNH,2015-07-16,Jun-15,$1.57 ,$1.64 ,Before Open,0.07,4.46%,-,-
307,UNH,2015-04-16,Mar-15,$1.33 ,$1.46 ,Before Open,0.13,9.77%,121.0,120.54000091552734
308,UNH,2015-01-21,Dec-14,$1.50 ,$1.55 ,Before Open,0.05,3.33%,-,-
309,UNH,2014-10-16,Sep-14,$1.53 ,$1.63 ,Before Open,0.1,6.54%,86.8499984741211,98.75
310,UNH,2014-07-17,Jun-14,$1.25 ,$1.42 ,Before Open,0.17,13.60%,85.47000122070312,86.75
311,UNH,2014-04-17,Mar-14,$1.09 ,$1.10 ,Before Open,0.01,0.92%,-,-
312,UNH,2014-01-16,Dec-13,$1.40 ,$1.41 ,Before Open,0.01,0.71%,-,-
313,UNH,2013-10-17,Sep-13,$1.54 ,$1.53 ,Before Open,-0.01,-0.65%,-,-
314,UNH,2013-07-18,Jun-13,$1.27 ,$1.40 ,Before Open,0.13,10.24%,70.61000061035156,72.45999908447266
315,UNH,2013-04-18,Mar-13,$1.16 ,$1.16 ,Before Open,0,0.00%,-,-
316,UNH,2013-01-17,Dec-12,$1.20 ,$1.20 ,Before Open,0,0.00%,-,-
317,UNH,2012-10-16,Sep-12,$1.34 ,$1.50 ,Before Open,0.16,11.94%,57.58000183105469,54.560001373291016
318,JNJ,2022-07-19,Jun-22,$2.57 ,$2.59 ,Before Open,0.02,0.78%,-,-
319,JNJ,2022-04-19,Mar-22,$2.60 ,$2.67 ,Before Open,0.07,2.69%,-,-
320,JNJ,2022-01-25,Dec-21,$2.12 ,$2.13 ,Before Open,0.01,0.47%,-,-
321,JNJ,2021-10-19,Sep-21,$2.37 ,$2.60 ,Before Open,0.23,9.70%,163.97999572753906,157.25999450683594
322,JNJ,2021-07-21,Jun-21,$2.28 ,$2.48 ,Before Open,0.2,8.77%,169.36000061035156,174.33999633789062
323,JNJ,2021-04-20,Mar-21,$2.31 ,$2.59 ,Before Open,0.28,12.12%,166.3699951171875,165.88999938964844
324,JNJ,2021-01-26,Dec-20,$1.81 ,$1.86 ,Before Open,0.05,2.76%,-,-
325,JNJ,2020-10-13,Sep-20,$1.99 ,$2.20 ,Before Open,0.21,10.55%,148.82000732421875,144.05999755859375
326,JNJ,2020-07-16,Jun-20,$1.50 ,$1.67 ,Before Open,0.17,11.33%,150.0,152.74000549316406
327,JNJ,2020-04-14,Mar-20,$2.03 ,$2.30 ,Before Open,0.27,13.30%,145.5500030517578,146.02000427246094
328,JNJ,2020-01-22,Dec-19,$1.86 ,$1.88 ,Before Open,0.02,1.08%,-,-
329,JNJ,2019-10-15,Sep-19,$2.00 ,$2.12 ,Before Open,0.12,6.00%,134.89999389648438,137.16000366210938
330,JNJ,2019-07-16,Jun-19,$2.42 ,$2.58 ,Before Open,0.16,6.61%,132.49000549316406,127.86000061035156
331,JNJ,2019-04-16,Mar-19,$2.03 ,$2.10 ,Before Open,0.07,3.45%,-,-
332,JNJ,2019-01-22,Dec-18,$1.95 ,$1.97 ,Before Open,0.02,1.03%,-,-
333,JNJ,2018-10-16,Sep-18,$2.03 ,$2.05 ,Before Open,0.02,0.99%,-,-
334,JNJ,2018-07-17,Jun-18,$2.06 ,$2.10 ,Before Open,0.04,1.94%,-,-
335,JNJ,2018-04-17,Mar-18,$2.01 ,$2.06 ,Before Open,0.05,2.49%,-,-
336,JNJ,2018-01-23,Dec-17,$1.72 ,$1.74 ,Before Open,0.02,1.16%,-,-
337,JNJ,2017-10-17,Sep-17,$1.80 ,$1.90 ,Before Open,0.1,5.56%,140.7899932861328,140.05999755859375
338,JNJ,2017-07-18,Jun-17,$1.79 ,$1.83 ,Before Open,0.04,2.23%,-,-
339,JNJ,2017-04-18,Mar-17,$1.77 ,$1.83 ,Before Open,0.06,3.39%,-,-
340,JNJ,2017-01-24,Dec-16,$1.56 ,$1.58 ,Before Open,0.02,1.28%,-,-
341,JNJ,2016-10-18,Sep-16,$1.65 ,$1.68 ,Before Open,0.03,1.82%,-,-
342,JNJ,2016-07-19,Jun-16,$1.67 ,$1.74 ,Before Open,0.07,4.19%,-,-
343,JNJ,2016-04-19,Mar-16,$1.64 ,$1.68 ,Before Open,0.04,2.44%,-,-
344,JNJ,2016-01-26,Dec-15,$1.42 ,$1.44 ,Before Open,0.02,1.41%,-,-
345,JNJ,2015-10-13,Sep-15,$1.44 ,$1.49 ,Before Open,0.05,3.47%,-,-
346,JNJ,2015-07-14,Jun-15,$1.69 ,$1.71 ,Before Open,0.02,1.18%,-,-
347,JNJ,2015-04-14,Mar-15,$1.53 ,$1.56 ,Before Open,0.03,1.96%,-,-
348,JNJ,2015-01-20,Dec-14,$1.25 ,$1.27 ,Before Open,0.02,1.60%,-,-
349,JNJ,2014-10-14,Sep-14,$1.42 ,$1.50 ,Before Open,0.08,5.63%,96.0500030517578,106.7699966430664
350,JNJ,2014-07-15,Jun-14,$1.54 ,$1.66 ,Before Open,0.12,7.79%,103.52999877929688,103.5999984741211
351,JNJ,2014-04-15,Mar-14,$1.48 ,$1.54 ,Before Open,0.06,4.05%,-,-
352,JNJ,2014-01-21,Dec-13,$1.20 ,$1.24 ,Before Open,0.04,3.33%,-,-
353,JNJ,2013-10-15,Sep-13,$1.31 ,$1.36 ,Before Open,0.05,3.82%,-,-
354,JNJ,2013-07-16,Jun-13,$1.40 ,$1.48 ,Before Open,0.08,5.71%,90.58000183105467,86.36000061035156
355,JNJ,2013-04-16,Mar-13,$1.41 ,$1.44 ,Before Open,0.03,2.13%,-,-
356,JNJ,2013-01-22,Dec-12,$1.17 ,$1.19 ,Before Open,0.02,1.71%,-,-
357,JNJ,2012-10-16,Sep-12,$1.21 ,$1.25 ,Before Open,0.04,3.31%,-,-
358,XOM,2022-07-29,Jun-22,$3.80 ,$4.14 ,Before Open,0.34,8.95%,94.79000091552734,-
359,XOM,2022-04-29,Mar-22,$2.25 ,$2.07 ,Before Open,-0.18,-8.00%,-,-
360,XOM,2022-02-01,Dec-21,$1.96 ,$2.05 ,Before Open,0.09,4.59%,-,-
361,XOM,2021-10-29,Sep-21,$1.57 ,$1.58 ,Before Open,0.01,0.64%,-,-
362,XOM,2021-07-30,Jun-21,$1.02 ,$1.10 ,Before Open,0.08,7.84%,57.54999923706055,55.68999862670898
363,XOM,2021-04-30,Mar-21,$0.59 ,$0.65 ,Before Open,0.06,10.17%,57.97999954223633,62.47999954223633
364,XOM,2021-02-02,Dec-20,$0.01 ,$0.03 ,Before Open,0.02,200.00%,45.630001068115234,58.810001373291016
365,XOM,2020-10-30,Sep-20,($0.28),($0.18),Before Open,0.1,-35.71%,-,-
366,XOM,2020-07-31,Jun-20,($0.63),($0.70),Before Open,-0.07,11.11%,42.04999923706055,36.79999923706055
367,XOM,2020-05-01,Mar-20,$0.04 ,$0.53 ,Before Open,0.49,1225.00%,42.5099983215332,49.56999969482422
368,XOM,2020-01-31,Dec-19,$0.44 ,$0.41 ,Before Open,-0.03,-6.82%,-,-
369,XOM,2019-11-01,Sep-19,$0.64 ,$0.68 ,Before Open,0.04,6.25%,70.06999969482422,69.9800033569336
370,XOM,2019-08-02,Jun-19,$0.68 ,$0.73 ,Before Open,0.05,7.35%,70.77999877929688,73.81999969482422
371,XOM,2019-04-26,Mar-19,$0.72 ,$0.55 ,Before Open,-0.17,-23.61%,-,-
372,XOM,2019-02-01,Dec-18,$1.08 ,$1.51 ,Before Open,0.43,39.81%,75.76000213623047,81.58000183105469
373,XOM,2018-11-02,Sep-18,$1.21 ,$1.46 ,Before Open,0.25,20.66%,82.5,72.44999694824219
374,XOM,2018-07-27,Jun-18,$1.26 ,$0.92 ,Before Open,-0.34,-26.98%,-,-
375,XOM,2018-04-27,Mar-18,$1.14 ,$1.09 ,Before Open,-0.05,-4.39%,-,-
376,XOM,2018-02-02,Dec-17,$1.06 ,$0.88 ,Before Open,-0.18,-16.98%,-,-
377,XOM,2017-10-27,Sep-17,$0.89 ,$0.93 ,Before Open,0.04,4.49%,-,-
378,XOM,2017-07-28,Jun-17,$0.83 ,$0.78 ,Before Open,-0.05,-6.02%,-,-
379,XOM,2017-04-28,Mar-17,$0.85 ,$0.95 ,Before Open,0.1,11.76%,81.51000213623047,82.8499984741211
380,XOM,2017-01-31,Dec-16,$0.72 ,$0.90 ,Before Open,0.18,25.00%,84.0,82.02999877929688
381,XOM,2016-10-28,Sep-16,$0.60 ,$0.63 ,Before Open,0.03,5.00%,83.87999725341797,91.88999938964844
382,XOM,2016-07-29,Jun-16,$0.64 ,$0.41 ,Before Open,-0.23,-35.94%,-,-
383,XOM,2016-04-29,Mar-16,$0.31 ,$0.43 ,Before Open,0.12,38.71%,88.23999786376953,90.4499969482422
384,XOM,2016-02-02,Dec-15,$0.64 ,$0.67 ,Before Open,0.03,4.69%,-,-
385,XOM,2015-10-30,Sep-15,$0.89 ,$1.01 ,Before Open,0.12,13.48%,82.30000305175781,77.43000030517578
386,XOM,2015-07-31,Jun-15,$1.11 ,$1.00 ,Before Open,-0.11,-9.91%,-,-
387,XOM,2015-04-30,Mar-15,$0.80 ,$1.17 ,Before Open,0.37,46.25%,87.8499984741211,83.52999877929688
388,XOM,2015-02-02,Dec-14,$1.33 ,$1.56 ,Before Open,0.23,17.29%,90.9000015258789,83.54000091552734
389,XOM,2014-10-31,Sep-14,$1.75 ,$1.89 ,Before Open,0.14,8.00%,96.55999755859376,86.37999725341797
390,XOM,2014-07-31,Jun-14,$1.91 ,$2.05 ,Before Open,0.14,7.33%,98.62000274658205,95.7300033569336
391,XOM,2014-05-01,Mar-14,$1.88 ,$2.10 ,Before Open,0.22,11.70%,101.27999877929688,102.56999969482422
392,XOM,2014-01-30,Dec-13,$1.90 ,$1.91 ,Before Open,0.01,0.53%,-,-
393,XOM,2013-10-31,Sep-13,$1.77 ,$1.79 ,Before Open,0.02,1.13%,-,-
394,XOM,2013-08-01,Jun-13,$1.89 ,$1.55 ,Before Open,-0.34,-17.99%,-,-
395,XOM,2013-04-25,Mar-13,$2.03 ,$2.12 ,Before Open,0.09,4.43%,-,-
396,XOM,2013-02-01,Dec-12,$2.00 ,$2.20 ,Before Open,0.2,10.00%,89.41000366210938,88.88999938964844
397,XOM,2012-11-01,Sep-12,$1.96 ,$2.09 ,Before Open,0.13,6.63%,91.76000213623048,88.36000061035156
398,META,2022-07-27,Jun-22,$2.50 ,$2.46 ,After Close,-0.04,-1.60%,-,-
399,NVDA,2022-08-24,Jul-22,$0.56 ,$0.51 ,After Close,-0.05,-8.93%,-,-
400,NVDA,2022-05-25,Apr-22,$1.30 ,$1.36 ,After Close,0.06,4.62%,-,-
401,NVDA,2022-02-16,Jan-22,$1.22 ,$1.32 ,After Close,0.1,8.20%,256.29998779296875,273.75
402,NVDA,2021-11-17,Oct-21,$1.11 ,$1.17 ,After Close,0.06,5.41%,323.6700134277344,298.1499938964844
403,NVDA,2021-08-18,Jul-21,$1.01 ,$1.04 ,After Close,0.03,2.97%,-,-
404,NVDA,2021-05-26,Apr-21,$0.82 ,$0.92 ,After Close,0.1,12.20%,156.99749755859375,202.3999938964844
405,NVDA,2021-02-24,Jan-21,$0.70 ,$0.78 ,After Close,0.08,11.43%,140.4550018310547,142.13999938964844
406,NVDA,2020-11-18,Oct-20,$0.64 ,$0.73 ,After Close,0.09,14.06%,132.12750244140625,130.99749755859375
407,NVDA,2020-08-19,Jul-20,$0.49 ,$0.55 ,After Close,0.06,12.24%,119.75,132.25
408,NVDA,2020-05-21,Apr-20,$0.42 ,$0.45 ,After Close,0.03,7.14%,88.25250244140625,99.4625015258789
409,NVDA,2020-02-13,Jan-20,$0.42 ,$0.47 ,After Close,0.05,11.90%,71.81500244140625,63.84000015258789
410,NVDA,2019-11-14,Oct-19,$0.39 ,$0.45 ,After Close,0.06,15.38%,52.42499923706055,57.72499847412109
411,NVDA,2019-08-15,Jul-19,$0.29 ,$0.31 ,After Close,0.02,6.90%,39.837501525878906,43.20000076293945
412,NVDA,2019-05-16,Apr-19,$0.21 ,$0.22 ,After Close,0.01,4.76%,-,-
413,NVDA,2019-02-14,Jan-19,$0.19 ,$0.20 ,After Close,0.01,5.26%,40.73749923706055,45.81499862670898
414,NVDA,2018-11-15,Oct-18,$0.48 ,$0.46 ,After Close,-0.02,-4.17%,-,-
415,NVDA,2018-08-16,Jul-18,$0.46 ,$0.49 ,After Close,0.03,6.52%,63.23500061035156,71.04000091552734
416,NVDA,2018-05-10,Apr-18,$0.41 ,$0.51 ,After Close,0.1,24.39%,63.19499969482422,61.66249847412109
417,NVDA,2018-02-08,Jan-18,$0.29 ,$0.43 ,After Close,0.14,48.28%,59.5625,59.5
418,NVDA,2017-11-09,Oct-17,$0.24 ,$0.33 ,After Close,0.09,37.50%,53.27000045776367,48.25749969482422
419,NVDA,2017-08-10,Jul-17,$0.17 ,$0.25 ,After Close,0.08,47.06%,39.28499984741211,44.4375
420,NVDA,2017-05-09,Apr-17,$0.17 ,$0.21 ,After Close,0.04,23.53%,28.57250022888184,39.95000076293945
421,NVDA,2017-02-09,Jan-17,$0.21 ,$0.25 ,After Close,0.04,19.05%,29.982500076293945,26.395000457763672
422,NVDA,2016-11-10,Oct-16,$0.14 ,$0.21 ,After Close,0.07,50.00%,19.877500534057617,28.01499938964844
423,NVDA,2016-08-11,Jul-16,$0.09 ,$0.13 ,After Close,0.04,44.44%,15.475000381469728,16.052499771118164
424,NVDA,2016-05-12,Apr-16,$0.08 ,$0.12 ,After Close,0.04,50.00%,9.797499656677246,11.337499618530272
425,NVDA,2016-02-17,Jan-16,$0.08 ,$0.09 ,After Close,0.01,12.50%,7.482500076293945,8.852499961853027
426,NVDA,2015-11-05,Oct-15,$0.06 ,$0.12 ,After Close,0.06,100.00%,7.612500190734863,8.1225004196167
427,NVDA,2015-08-06,Jul-15,$0.03 ,$0.09 ,After Close,0.06,200.00%,5.614999771118164,5.829999923706055
428,NVDA,2015-05-07,Apr-15,$0.07 ,$0.06 ,After Close,-0.01,-14.29%,-,-
429,NVDA,2015-02-11,Jan-15,$0.07 ,$0.09 ,After Close,0.02,28.57%,5.5,5.272500038146973
430,NVDA,2014-11-06,Oct-14,$0.07 ,$0.10 ,After Close,0.03,42.86%,5.112500190734863,5.099999904632568
431,NVDA,2014-08-07,Jul-14,$0.05 ,$0.08 ,After Close,0.03,60.00%,4.554999828338623,4.867499828338623
432,NVDA,2014-05-06,Apr-14,$0.04 ,$0.07 ,After Close,0.03,75.00%,4.5625,4.807499885559082
433,NVDA,2014-02-12,Jan-14,$0.05 ,$0.08 ,After Close,0.03,60.00%,4.3125,4.440000057220459
434,NVDA,2013-11-07,Oct-13,$0.05 ,$0.05 ,After Close,0,0.00%,-,-
435,NVDA,2013-08-08,Jul-13,$0.03 ,$0.04 ,After Close,0.01,33.33%,3.5299999713897705,3.944999933242798
436,NVDA,2013-05-09,Apr-13,$0.03 ,$0.03 ,After Close,0,0.00%,-,-
437,NVDA,2013-02-13,Jan-13,$0.06 ,$0.07 ,After Close,0.01,16.67%,3.049999952316284,3.200000047683716
438,NVDA,2012-11-08,Oct-12,$0.08 ,$0.08 ,After Close,0,0.00%,-,-
439,JPM,2022-07-14,Jun-22,$2.85 ,$2.76 ,Before Open,-0.09,-3.16%,-,-
440,JPM,2022-04-13,Mar-22,$2.73 ,$2.63 ,Before Open,-0.1,-3.66%,-,-
441,JPM,2022-01-14,Dec-21,$2.98 ,$3.33 ,Before Open,0.35,11.74%,155.77999877929688,137.2899932861328
442,JPM,2021-10-13,Sep-21,$3.00 ,$3.74 ,Before Open,0.74,24.67%,161.75,162.13999938964844
443,JPM,2021-07-13,Jun-21,$3.10 ,$3.78 ,Before Open,0.68,21.94%,155.9499969482422,158.50999450683594
444,JPM,2021-04-14,Mar-21,$3.05 ,$4.50 ,Before Open,1.45,47.54%,151.25,163.9499969482422
445,JPM,2021-01-15,Dec-20,$2.72 ,$3.79 ,Before Open,1.07,39.34%,139.86000061035156,151.22999572753906
446,JPM,2020-10-13,Sep-20,$2.35 ,$2.92 ,Before Open,0.57,24.26%,101.02999877929688,121.37000274658205
447,JPM,2020-07-14,Jun-20,$1.34 ,$1.38 ,Before Open,0.04,2.99%,-,-
448,JPM,2020-04-14,Mar-20,$1.70 ,$0.78 ,Before Open,-0.92,-54.12%,-,-
449,JPM,2020-01-14,Dec-19,$2.32 ,$2.57 ,Before Open,0.25,10.78%,137.85000610351562,117.5199966430664
450,JPM,2019-10-15,Sep-19,$2.44 ,$2.68 ,Before Open,0.24,9.84%,119.95999908447266,132.2899932861328
451,JPM,2019-07-16,Jun-19,$2.50 ,$2.59 ,Before Open,0.09,3.60%,-,-
452,JPM,2019-04-12,Mar-19,$2.32 ,$2.65 ,Before Open,0.33,14.22%,110.91999816894533,107.4499969482422
453,JPM,2019-01-15,Dec-18,$2.20 ,$1.98 ,Before Open,-0.22,-10.00%,-,-
454,JPM,2018-10-12,Sep-18,$2.24 ,$2.34 ,Before Open,0.1,4.46%,-,-
455,JPM,2018-07-13,Jun-18,$2.22 ,$2.29 ,Before Open,0.07,3.15%,-,-
456,JPM,2018-04-13,Mar-18,$2.28 ,$2.37 ,Before Open,0.09,3.95%,-,-
457,JPM,2018-01-12,Dec-17,$1.69 ,$1.76 ,Before Open,0.07,4.14%,-,-
458,JPM,2017-10-12,Sep-17,$1.67 ,$1.76 ,Before Open,0.09,5.39%,95.4800033569336,98.30999755859376
459,JPM,2017-07-14,Jun-17,$1.57 ,$1.82 ,Before Open,0.25,15.92%,91.81999969482422,92.16000366210938
460,JPM,2017-04-13,Mar-17,$1.51 ,$1.65 ,Before Open,0.14,9.27%,84.44000244140625,85.12999725341797
461,JPM,2017-01-13,Dec-16,$1.42 ,$1.71 ,Before Open,0.29,20.42%,84.93000030517578,92.79000091552734
462,JPM,2016-10-14,Sep-16,$1.40 ,$1.58 ,Before Open,0.18,12.86%,67.41999816894531,78.38999938964844
463,JPM,2016-07-14,Jun-16,$1.43 ,$1.55 ,Before Open,0.12,8.39%,64.75,66.33000183105469
464,JPM,2016-04-13,Mar-16,$1.26 ,$1.35 ,Before Open,0.09,7.14%,61.68999862670898,65.56999969482422
465,JPM,2016-01-14,Dec-15,$1.27 ,$1.35 ,Before Open,0.08,6.30%,56.45000076293945,56.7599983215332
466,JPM,2015-10-13,Sep-15,$1.38 ,$1.32 ,After Close,-0.06,-4.35%,-,-
467,JPM,2015-07-14,Jun-15,$1.44 ,$1.54 ,Before Open,0.1,6.94%,69.2300033569336,61.79999923706055
468,JPM,2015-04-14,Mar-15,$1.39 ,$1.45 ,Before Open,0.06,4.32%,-,-
469,JPM,2015-01-14,Dec-14,$1.30 ,$1.19 ,Before Open,-0.11,-8.46%,-,-
470,JPM,2014-10-14,Sep-14,$1.40 ,$1.36 ,Before Open,-0.04,-2.86%,-,-
471,JPM,2014-07-15,Jun-14,$1.30 ,$1.46 ,Before Open,0.16,12.31%,58.5099983215332,59.84999847412109
472,JPM,2014-04-11,Mar-14,$1.41 ,$1.28 ,Before Open,-0.13,-9.22%,-,-
473,JPM,2014-01-14,Dec-13,$1.34 ,$1.40 ,Before Open,0.06,4.48%,-,-
474,JPM,2013-10-11,Sep-13,$1.27 ,$1.42 ,Before Open,0.15,11.81%,51.93999862670898,57.5
475,JPM,2013-07-12,Jun-13,$1.45 ,$1.60 ,Before Open,0.15,10.34%,55.4900016784668,52.15999984741211
476,JPM,2013-04-12,Mar-13,$1.38 ,$1.59 ,Before Open,0.21,15.22%,48.38999938964844,54.560001373291016
477,JPM,2013-01-16,Dec-12,$1.17 ,$1.39 ,Before Open,0.22,18.80%,46.400001525878906,48.72999954223633
478,JPM,2012-10-12,Sep-12,$1.21 ,$1.40 ,Before Open,0.19,15.70%,41.90999984741211,41.150001525878906
479,JPM,2012-07-13,Jun-12,--,$1.21 ,Before Open,-,-,-,-
480,JPM,2012-04-13,Mar-12,--,$1.31 ,Before Open,-,-,-,-
481,PG,2022-07-29,Jun-22,$1.23 ,$1.21 ,Before Open,-0.02,-1.63%,-,-
482,PG,2022-04-20,Mar-22,$1.28 ,$1.33 ,Before Open,0.05,3.91%,-,-
483,PG,2022-01-19,Dec-21,$1.65 ,$1.66 ,Before Open,0.01,0.61%,-,-
484,PG,2021-10-19,Sep-21,$1.59 ,$1.61 ,Before Open,0.02,1.26%,-,-
485,PG,2021-07-30,Jun-21,$1.08 ,$1.13 ,Before Open,0.05,4.63%,-,-
486,PG,2021-04-20,Mar-21,$1.18 ,$1.26 ,Before Open,0.08,6.78%,137.88999938964844,133.22999572753906
487,PG,2021-01-20,Dec-20,$1.51 ,$1.64 ,Before Open,0.13,8.61%,130.64999389648438,122.76000213623048
488,PG,2020-10-20,Sep-20,$1.43 ,$1.63 ,Before Open,0.2,13.99%,142.49000549316406,138.08999633789062
489,PG,2020-07-30,Jun-20,$1.01 ,$1.16 ,Before Open,0.15,14.85%,130.66000366210938,138.44000244140625
490,PG,2020-04-17,Mar-20,$1.12 ,$1.17 ,Before Open,0.05,4.46%,-,-
491,PG,2020-01-23,Dec-19,$1.37 ,$1.42 ,Before Open,0.05,3.65%,-,-
492,PG,2019-10-22,Sep-19,$1.24 ,$1.37 ,Before Open,0.13,10.48%,121.98999786376952,124.2699966430664
493,PG,2019-07-30,Jun-19,$1.06 ,$1.10 ,Before Open,0.04,3.77%,-,-
494,PG,2019-04-23,Mar-19,$1.04 ,$1.06 ,Before Open,0.02,1.92%,-,-
495,PG,2019-01-23,Dec-18,$1.21 ,$1.25 ,Before Open,0.04,3.31%,-,-
496,PG,2018-10-19,Sep-18,$1.09 ,$1.12 ,Before Open,0.03,2.75%,-,-
497,PG,2018-07-31,Jun-18,$0.90 ,$0.94 ,Before Open,0.04,4.44%,-,-
498,PG,2018-04-19,Mar-18,$0.98 ,$1.00 ,Before Open,0.02,2.04%,-,-
499,PG,2018-01-23,Dec-17,$1.15 ,$1.19 ,Before Open,0.04,3.48%,-,-
