Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %
UNH,4/18/2013,Mar-13,$1.16 ,$1.16 ,Before Open,0,0.00%
UNH,1/17/2013,Dec-12,$1.20 ,$1.20 ,Before Open,0,0.00%
UNH,10/16/2012,Sep-12,$1.34 ,$1.50 ,Before Open,0.16,11.94%
JNJ,7/19/2022,Jun-22,$2.57 ,$2.59 ,Before Open,0.02,0.78%
JNJ,4/19/2022,Mar-22,$2.60 ,$2.67 ,Before Open,0.07,2.69%
JNJ,1/25/2022,Dec-21,$2.12 ,$2.13 ,Before Open,0.01,0.47%
JNJ,10/19/2021,Sep-21,$2.37 ,$2.60 ,Before Open,0.23,9.70%
JNJ,7/21/2021,Jun-21,$2.28 ,$2.48 ,Before Open,0.2,8.77%
JNJ,4/20/2021,Mar-21,$2.31 ,$2.59 ,Before Open,0.28,12.12%
JNJ,1/26/2021,Dec-20,$1.81 ,$1.86 ,Before Open,0.05,2.76%
JNJ,10/13/2020,Sep-20,$1.99 ,$2.20 ,Before Open,0.21,10.55%
JNJ,7/16/2020,Jun-20,$1.50 ,$1.67 ,Before Open,0.17,11.33%
JNJ,4/14/2020,Mar-20,$2.03 ,$2.30 ,Before Open,0.27,13.30%
JNJ,1/22/2020,Dec-19,$1.86 ,$1.88 ,Before Open,0.02,1.08%
JNJ,10/15/2019,Sep-19,$2.00 ,$2.12 ,Before Open,0.12,6.00%
JNJ,7/16/2019,Jun-19,$2.42 ,$2.58 ,Before Open,0.16,6.61%
JNJ,4/16/2019,Mar-19,$2.03 ,$2.10 ,Before Open,0.07,3.45%
JNJ,1/22/2019,Dec-18,$1.95 ,$1.97 ,Before Open,0.02,1.03%
JNJ,10/16/2018,Sep-18,$2.03 ,$2.05 ,Before Open,0.02,0.99%
JNJ,7/17/2018,Jun-18,$2.06 ,$2.10 ,Before Open,0.04,1.94%
JNJ,4/17/2018,Mar-18,$2.01 ,$2.06 ,Before Open,0.05,2.49%
JNJ,1/23/2018,Dec-17,$1.72 ,$1.74 ,Before Open,0.02,1.16%
JNJ,10/17/2017,Sep-17,$1.80 ,$1.90 ,Before Open,0.1,5.56%
JNJ,7/18/2017,Jun-17,$1.79 ,$1.83 ,Before Open,0.04,2.23%
JNJ,4/18/2017,Mar-17,$1.77 ,$1.83 ,Before Open,0.06,3.39%
JNJ,1/24/2017,Dec-16,$1.56 ,$1.58 ,Before Open,0.02,1.28%
JNJ,10/18/2016,Sep-16,$1.65 ,$1.68 ,Before Open,0.03,1.82%
JNJ,7/19/2016,Jun-16,$1.67 ,$1.74 ,Before Open,0.07,4.19%
JNJ,4/19/2016,Mar-16,$1.64 ,$1.68 ,Before Open,0.04,2.44%
JNJ,1/26/2016,Dec-15,$1.42 ,$1.44 ,Before Open,0.02,1.41%
JNJ,10/13/2015,Sep-15,$1.44 ,$1.49 ,Before Open,0.05,3.47%
JNJ,7/14/2015,Jun-15,$1.69 ,$1.71 ,Before Open,0.02,1.18%
JNJ,4/14/2015,Mar-15,$1.53 ,$1.56 ,Before Open,0.03,1.96%
JNJ,1/20/2015,Dec-14,$1.25 ,$1.27 ,Before Open,0.02,1.60%
JNJ,10/14/2014,Sep-14,$1.42 ,$1.50 ,Before Open,0.08,5.63%
JNJ,7/15/2014,Jun-14,$1.54 ,$1.66 ,Before Open,0.12,7.79%
JNJ,4/15/2014,Mar-14,$1.48 ,$1.54 ,Before Open,0.06,4.05%
JNJ,1/21/2014,Dec-13,$1.20 ,$1.24 ,Before Open,0.04,3.33%
JNJ,10/15/2013,Sep-13,$1.31 ,$1.36 ,Before Open,0.05,3.82%
JNJ,7/16/2013,Jun-13,$1.40 ,$1.48 ,Before Open,0.08,5.71%
JNJ,4/16/2013,Mar-13,$1.41 ,$1.44 ,Before Open,0.03,2.13%
JNJ,1/22/2013,Dec-12,$1.17 ,$1.19 ,Before Open,0.02,1.71%
JNJ,10/16/2012,Sep-12,$1.21 ,$1.25 ,Before Open,0.04,3.31%
XOM,7/29/2022,Jun-22,$3.80 ,$4.14 ,Before Open,0.34,8.95%
XOM,4/29/2022,Mar-22,$2.25 ,$2.07 ,Before Open,-0.18,-8.00%
XOM,2/1/2022,Dec-21,$1.96 ,$2.05 ,Before Open,0.09,4.59%
XOM,10/29/2021,Sep-21,$1.57 ,$1.58 ,Before Open,0.01,0.64%
XOM,7/30/2021,Jun-21,$1.02 ,$1.10 ,Before Open,0.08,7.84%
XOM,4/30/2021,Mar-21,$0.59 ,$0.65 ,Before Open,0.06,10.17%
XOM,2/2/2021,Dec-20,$0.01 ,$0.03 ,Before Open,0.02,200.00%
XOM,10/30/2020,Sep-20,($0.28),($0.18),Before Open,0.1,-35.71%
XOM,7/31/2020,Jun-20,($0.63),($0.70),Before Open,-0.07,11.11%
XOM,5/1/2020,Mar-20,$0.04 ,$0.53 ,Before Open,0.49,1225.00%
XOM,1/31/2020,Dec-19,$0.44 ,$0.41 ,Before Open,-0.03,-6.82%
XOM,11/1/2019,Sep-19,$0.64 ,$0.68 ,Before Open,0.04,6.25%
XOM,8/2/2019,Jun-19,$0.68 ,$0.73 ,Before Open,0.05,7.35%
XOM,4/26/2019,Mar-19,$0.72 ,$0.55 ,Before Open,-0.17,-23.61%
XOM,2/1/2019,Dec-18,$1.08 ,$1.51 ,Before Open,0.43,39.81%
XOM,11/2/2018,Sep-18,$1.21 ,$1.46 ,Before Open,0.25,20.66%
XOM,7/27/2018,Jun-18,$1.26 ,$0.92 ,Before Open,-0.34,-26.98%
XOM,4/27/2018,Mar-18,$1.14 ,$1.09 ,Before Open,-0.05,-4.39%
XOM,2/2/2018,Dec-17,$1.06 ,$0.88 ,Before Open,-0.18,-16.98%
XOM,10/27/2017,Sep-17,$0.89 ,$0.93 ,Before Open,0.04,4.49%
XOM,7/28/2017,Jun-17,$0.83 ,$0.78 ,Before Open,-0.05,-6.02%
XOM,4/28/2017,Mar-17,$0.85 ,$0.95 ,Before Open,0.1,11.76%
XOM,1/31/2017,Dec-16,$0.72 ,$0.90 ,Before Open,0.18,25.00%
XOM,10/28/2016,Sep-16,$0.60 ,$0.63 ,Before Open,0.03,5.00%
XOM,7/29/2016,Jun-16,$0.64 ,$0.41 ,Before Open,-0.23,-35.94%
XOM,4/29/2016,Mar-16,$0.31 ,$0.43 ,Before Open,0.12,38.71%
XOM,2/2/2016,Dec-15,$0.64 ,$0.67 ,Before Open,0.03,4.69%
XOM,10/30/2015,Sep-15,$0.89 ,$1.01 ,Before Open,0.12,13.48%
XOM,7/31/2015,Jun-15,$1.11 ,$1.00 ,Before Open,-0.11,-9.91%
XOM,4/30/2015,Mar-15,$0.80 ,$1.17 ,Before Open,0.37,46.25%
XOM,2/2/2015,Dec-14,$1.33 ,$1.56 ,Before Open,0.23,17.29%
XOM,10/31/2014,Sep-14,$1.75 ,$1.89 ,Before Open,0.14,8.00%
XOM,7/31/2014,Jun-14,$1.91 ,$2.05 ,Before Open,0.14,7.33%
XOM,5/1/2014,Mar-14,$1.88 ,$2.10 ,Before Open,0.22,11.70%
XOM,1/30/2014,Dec-13,$1.90 ,$1.91 ,Before Open,0.01,0.53%
XOM,10/31/2013,Sep-13,$1.77 ,$1.79 ,Before Open,0.02,1.13%
XOM,8/1/2013,Jun-13,$1.89 ,$1.55 ,Before Open,-0.34,-17.99%
XOM,4/25/2013,Mar-13,$2.03 ,$2.12 ,Before Open,0.09,4.43%
XOM,2/1/2013,Dec-12,$2.00 ,$2.20 ,Before Open,0.2,10.00%
XOM,11/1/2012,Sep-12,$1.96 ,$2.09 ,Before Open,0.13,6.63%
META,7/27/2022,Jun-22,$2.50 ,$2.46 ,After Close,-0.04,-1.60%
NVDA,8/24/2022,Jul-22,$0.56 ,$0.51 ,After Close,-0.05,-8.93%
NVDA,5/25/2022,Apr-22,$1.30 ,$1.36 ,After Close,0.06,4.62%
NVDA,2/16/2022,Jan-22,$1.22 ,$1.32 ,After Close,0.1,8.20%
NVDA,11/17/2021,Oct-21,$1.11 ,$1.17 ,After Close,0.06,5.41%
NVDA,8/18/2021,Jul-21,$1.01 ,$1.04 ,After Close,0.03,2.97%
NVDA,5/26/2021,Apr-21,$0.82 ,$0.92 ,After Close,0.1,12.20%
NVDA,2/24/2021,Jan-21,$0.70 ,$0.78 ,After Close,0.08,11.43%
NVDA,11/18/2020,Oct-20,$0.64 ,$0.73 ,After Close,0.09,14.06%
NVDA,8/19/2020,Jul-20,$0.49 ,$0.55 ,After Close,0.06,12.24%
NVDA,5/21/2020,Apr-20,$0.42 ,$0.45 ,After Close,0.03,7.14%
NVDA,2/13/2020,Jan-20,$0.42 ,$0.47 ,After Close,0.05,11.90%
NVDA,11/14/2019,Oct-19,$0.39 ,$0.45 ,After Close,0.06,15.38%
NVDA,8/15/2019,Jul-19,$0.29 ,$0.31 ,After Close,0.02,6.90%
NVDA,5/16/2019,Apr-19,$0.21 ,$0.22 ,After Close,0.01,4.76%
NVDA,2/14/2019,Jan-19,$0.19 ,$0.20 ,After Close,0.01,5.26%
NVDA,11/15/2018,Oct-18,$0.48 ,$0.46 ,After Close,-0.02,-4.17%
NVDA,8/16/2018,Jul-18,$0.46 ,$0.49 ,After Close,0.03,6.52%
NVDA,5/10/2018,Apr-18,$0.41 ,$0.51 ,After Close,0.1,24.39%
NVDA,2/8/2018,Jan-18,$0.29 ,$0.43 ,After Close,0.14,48.28%
NVDA,11/9/2017,Oct-17,$0.24 ,$0.33 ,After Close,0.09,37.50%
NVDA,8/10/2017,Jul-17,$0.17 ,$0.25 ,After Close,0.08,47.06%
NVDA,5/9/2017,Apr-17,$0.17 ,$0.21 ,After Close,0.04,23.53%
NVDA,2/9/2017,Jan-17,$0.21 ,$0.25 ,After Close,0.04,19.05%
NVDA,11/10/2016,Oct-16,$0.14 ,$0.21 ,After Close,0.07,50.00%
NVDA,8/11/2016,Jul-16,$0.09 ,$0.13 ,After Close,0.04,44.44%
NVDA,5/12/2016,Apr-16,$0.08 ,$0.12 ,After Close,0.04,50.00%
NVDA,2/17/2016,Jan-16,$0.08 ,$0.09 ,After Close,0.01,12.50%
NVDA,11/5/2015,Oct-15,$0.06 ,$0.12 ,After Close,0.06,100.00%
NVDA,8/6/2015,Jul-15,$0.03 ,$0.09 ,After Close,0.06,200.00%
NVDA,5/7/2015,Apr-15,$0.07 ,$0.06 ,After Close,-0.01,-14.29%
NVDA,2/11/2015,Jan-15,$0.07 ,$0.09 ,After Close,0.02,28.57%
NVDA,11/6/2014,Oct-14,$0.07 ,$0.10 ,After Close,0.03,42.86%
NVDA,8/7/2014,Jul-14,$0.05 ,$0.08 ,After Close,0.03,60.00%
NVDA,5/6/2014,Apr-14,$0.04 ,$0.07 ,After Close,0.03,75.00%
NVDA,2/12/2014,Jan-14,$0.05 ,$0.08 ,After Close,0.03,60.00%
NVDA,11/7/2013,Oct-13,$0.05 ,$0.05 ,After Close,0,0.00%
NVDA,8/8/2013,Jul-13,$0.03 ,$0.04 ,After Close,0.01,33.33%
NVDA,5/9/2013,Apr-13,$0.03 ,$0.03 ,After Close,0,0.00%
NVDA,2/13/2013,Jan-13,$0.06 ,$0.07 ,After Close,0.01,16.67%
NVDA,11/8/2012,Oct-12,$0.08 ,$0.08 ,After Close,0,0.00%
JPM,7/14/2022,Jun-22,$2.85 ,$2.76 ,Before Open,-0.09,-3.16%
JPM,4/13/2022,Mar-22,$2.73 ,$2.63 ,Before Open,-0.1,-3.66%
JPM,1/14/2022,Dec-21,$2.98 ,$3.33 ,Before Open,0.35,11.74%
JPM,10/13/2021,Sep-21,$3.00 ,$3.74 ,Before Open,0.74,24.67%
JPM,7/13/2021,Jun-21,$3.10 ,$3.78 ,Before Open,0.68,21.94%
JPM,4/14/2021,Mar-21,$3.05 ,$4.50 ,Before Open,1.45,47.54%
JPM,1/15/2021,Dec-20,$2.72 ,$3.79 ,Before Open,1.07,39.34%
JPM,10/13/2020,Sep-20,$2.35 ,$2.92 ,Before Open,0.57,24.26%
JPM,7/14/2020,Jun-20,$1.34 ,$1.38 ,Before Open,0.04,2.99%
JPM,4/14/2020,Mar-20,$1.70 ,$0.78 ,Before Open,-0.92,-54.12%
JPM,1/14/2020,Dec-19,$2.32 ,$2.57 ,Before Open,0.25,10.78%
JPM,10/15/2019,Sep-19,$2.44 ,$2.68 ,Before Open,0.24,9.84%
JPM,7/16/2019,Jun-19,$2.50 ,$2.59 ,Before Open,0.09,3.60%
JPM,4/12/2019,Mar-19,$2.32 ,$2.65 ,Before Open,0.33,14.22%
JPM,1/15/2019,Dec-18,$2.20 ,$1.98 ,Before Open,-0.22,-10.00%
JPM,10/12/2018,Sep-18,$2.24 ,$2.34 ,Before Open,0.1,4.46%
JPM,7/13/2018,Jun-18,$2.22 ,$2.29 ,Before Open,0.07,3.15%
JPM,4/13/2018,Mar-18,$2.28 ,$2.37 ,Before Open,0.09,3.95%
JPM,1/12/2018,Dec-17,$1.69 ,$1.76 ,Before Open,0.07,4.14%
JPM,10/12/2017,Sep-17,$1.67 ,$1.76 ,Before Open,0.09,5.39%
JPM,7/14/2017,Jun-17,$1.57 ,$1.82 ,Before Open,0.25,15.92%
JPM,4/13/2017,Mar-17,$1.51 ,$1.65 ,Before Open,0.14,9.27%
JPM,1/13/2017,Dec-16,$1.42 ,$1.71 ,Before Open,0.29,20.42%
JPM,10/14/2016,Sep-16,$1.40 ,$1.58 ,Before Open,0.18,12.86%
JPM,7/14/2016,Jun-16,$1.43 ,$1.55 ,Before Open,0.12,8.39%
JPM,4/13/2016,Mar-16,$1.26 ,$1.35 ,Before Open,0.09,7.14%
JPM,1/14/2016,Dec-15,$1.27 ,$1.35 ,Before Open,0.08,6.30%
JPM,10/13/2015,Sep-15,$1.38 ,$1.32 ,After Close,-0.06,-4.35%
JPM,7/14/2015,Jun-15,$1.44 ,$1.54 ,Before Open,0.1,6.94%
JPM,4/14/2015,Mar-15,$1.39 ,$1.45 ,Before Open,0.06,4.32%
JPM,1/14/2015,Dec-14,$1.30 ,$1.19 ,Before Open,-0.11,-8.46%
JPM,10/14/2014,Sep-14,$1.40 ,$1.36 ,Before Open,-0.04,-2.86%
JPM,7/15/2014,Jun-14,$1.30 ,$1.46 ,Before Open,0.16,12.31%
JPM,4/11/2014,Mar-14,$1.41 ,$1.28 ,Before Open,-0.13,-9.22%
JPM,1/14/2014,Dec-13,$1.34 ,$1.40 ,Before Open,0.06,4.48%
JPM,10/11/2013,Sep-13,$1.27 ,$1.42 ,Before Open,0.15,11.81%
JPM,7/12/2013,Jun-13,$1.45 ,$1.60 ,Before Open,0.15,10.34%
JPM,4/12/2013,Mar-13,$1.38 ,$1.59 ,Before Open,0.21,15.22%
JPM,1/16/2013,Dec-12,$1.17 ,$1.39 ,Before Open,0.22,18.80%
JPM,10/12/2012,Sep-12,$1.21 ,$1.40 ,Before Open,0.19,15.70%
JPM,7/13/2012,Jun-12,--,$1.21 ,Before Open,-,-
JPM,4/13/2012,Mar-12,--,$1.31 ,Before Open,-,-
PG,7/29/2022,Jun-22,$1.23 ,$1.21 ,Before Open,-0.02,-1.63%
PG,4/20/2022,Mar-22,$1.28 ,$1.33 ,Before Open,0.05,3.91%
PG,1/19/2022,Dec-21,$1.65 ,$1.66 ,Before Open,0.01,0.61%
PG,10/19/2021,Sep-21,$1.59 ,$1.61 ,Before Open,0.02,1.26%
PG,7/30/2021,Jun-21,$1.08 ,$1.13 ,Before Open,0.05,4.63%
PG,4/20/2021,Mar-21,$1.18 ,$1.26 ,Before Open,0.08,6.78%
PG,1/20/2021,Dec-20,$1.51 ,$1.64 ,Before Open,0.13,8.61%
PG,10/20/2020,Sep-20,$1.43 ,$1.63 ,Before Open,0.2,13.99%
PG,7/30/2020,Jun-20,$1.01 ,$1.16 ,Before Open,0.15,14.85%
PG,4/17/2020,Mar-20,$1.12 ,$1.17 ,Before Open,0.05,4.46%
PG,1/23/2020,Dec-19,$1.37 ,$1.42 ,Before Open,0.05,3.65%
PG,10/22/2019,Sep-19,$1.24 ,$1.37 ,Before Open,0.13,10.48%
PG,7/30/2019,Jun-19,$1.06 ,$1.10 ,Before Open,0.04,3.77%
PG,4/23/2019,Mar-19,$1.04 ,$1.06 ,Before Open,0.02,1.92%
PG,1/23/2019,Dec-18,$1.21 ,$1.25 ,Before Open,0.04,3.31%
PG,10/19/2018,Sep-18,$1.09 ,$1.12 ,Before Open,0.03,2.75%
PG,7/31/2018,Jun-18,$0.90 ,$0.94 ,Before Open,0.04,4.44%
PG,4/19/2018,Mar-18,$0.98 ,$1.00 ,Before Open,0.02,2.04%
PG,1/23/2018,Dec-17,$1.15 ,$1.19 ,Before Open,0.04,3.48%
PG,10/20/2017,Sep-17,$1.07 ,$1.09 ,Before Open,0.02,1.87%
PG,7/27/2017,Jun-17,$0.78 ,$0.85 ,Before Open,0.07,8.97%
PG,4/26/2017,Mar-17,$0.94 ,$0.96 ,Before Open,0.02,2.13%
PG,1/20/2017,Dec-16,$1.06 ,$1.08 ,Before Open,0.02,1.89%
PG,10/25/2016,Sep-16,$0.98 ,$1.03 ,Before Open,0.05,5.10%
PG,8/2/2016,Jun-16,$0.74 ,$0.79 ,Before Open,0.05,6.76%
PG,4/26/2016,Mar-16,$0.81 ,$0.86 ,Before Open,0.05,6.17%
PG,1/26/2016,Dec-15,$0.98 ,$1.04 ,Before Open,0.06,6.12%
PG,10/23/2015,Sep-15,$0.94 ,$0.98 ,Before Open,0.04,4.26%
PG,7/30/2015,Jun-15,$0.94 ,$1.00 ,Before Open,0.06,6.38%
PG,4/23/2015,Mar-15,$0.92 ,$0.92 ,Before Open,0,0.00%
PG,1/27/2015,Dec-14,$1.14 ,$1.22 ,Before Open,0.08,7.02%
PG,10/24/2014,Sep-14,$1.08 ,$1.07 ,Before Open,-0.01,-0.93%
PG,8/1/2014,Jun-14,$0.90 ,$0.95 ,Before Open,0.05,5.56%
PG,4/23/2014,Mar-14,$1.02 ,$1.04 ,Before Open,0.02,1.96%
PG,1/24/2014,Dec-13,$1.20 ,$1.21 ,Before Open,0.01,0.83%
PG,10/25/2013,Sep-13,$1.05 ,$1.05 ,Before Open,0,0.00%
PG,8/1/2013,Jun-13,$0.77 ,$0.79 ,Before Open,0.02,2.60%
PG,4/24/2013,Mar-13,$0.96 ,$0.99 ,Before Open,0.03,3.13%
PG,1/25/2013,Dec-12,$1.11 ,$1.22 ,Before Open,0.11,9.91%
PG,10/25/2012,Sep-12,$0.96 ,$1.06 ,Before Open,0.1,10.42%
V,7/26/2022,Jun-22,$1.74 ,$1.98 ,After Close,0.24,13.79%
V,4/26/2022,Mar-22,$1.65 ,$1.79 ,After Close,0.14,8.48%
V,1/27/2022,Dec-21,$1.69 ,$1.81 ,After Close,0.12,7.10%
V,10/26/2021,Sep-21,$1.53 ,$1.62 ,After Close,0.09,5.88%
V,7/27/2021,Jun-21,$1.33 ,$1.49 ,After Close,0.16,12.03%
V,4/27/2021,Mar-21,$1.26 ,$1.38 ,After Close,0.12,9.52%
V,1/28/2021,Dec-20,$1.27 ,$1.42 ,After Close,0.15,11.81%
V,10/28/2020,Sep-20,$1.09 ,$1.12 ,After Close,0.03,2.75%
V,7/28/2020,Jun-20,$1.02 ,$1.06 ,After Close,0.04,3.92%
V,4/30/2020,Mar-20,$1.35 ,$1.39 ,After Close,0.04,2.96%
V,1/30/2020,Dec-19,$1.46 ,$1.46 ,After Close,0,0.00%
V,10/24/2019,Sep-19,$1.43 ,$1.47 ,After Close,0.04,2.80%
V,7/23/2019,Jun-19,$1.33 ,$1.37 ,After Close,0.04,3.01%
V,4/24/2019,Mar-19,$1.24 ,$1.31 ,After Close,0.07,5.65%
V,1/30/2019,Dec-18,$1.25 ,$1.30 ,After Close,0.05,4.00%
V,10/24/2018,Sep-18,$1.20 ,$1.21 ,After Close,0.01,0.83%
V,7/25/2018,Jun-18,$1.08 ,$1.20 ,After Close,0.12,11.11%
V,4/25/2018,Mar-18,$1.01 ,$1.11 ,After Close,0.1,9.90%
V,2/1/2018,Dec-17,$0.98 ,$1.08 ,After Close,0.1,10.20%
V,10/25/2017,Sep-17,$0.85 ,$0.90 ,Before Open,0.05,5.88%
V,7/20/2017,Jun-17,$0.80 ,$0.86 ,After Close,0.06,7.50%
V,4/20/2017,Mar-17,$0.79 ,$0.86 ,After Close,0.07,8.86%
V,2/2/2017,Dec-16,$0.78 ,$0.86 ,After Close,0.08,10.26%
V,10/24/2016,Sep-16,$0.73 ,$0.78 ,After Close,0.05,6.85%
V,7/21/2016,Jun-16,$0.67 ,$0.69 ,After Close,0.02,2.99%
V,4/21/2016,Mar-16,$0.66 ,$0.68 ,After Close,0.02,3.03%
V,1/28/2016,Dec-15,$0.68 ,$0.69 ,After Close,0.01,1.47%
V,11/2/2015,Sep-15,$0.62 ,$0.62 ,Before Open,0,0.00%
V,7/23/2015,Jun-15,$0.59 ,$0.74 ,After Close,0.15,25.42%
V,4/30/2015,Mar-15,$0.62 ,$0.63 ,After Close,0.01,1.61%
V,1/29/2015,Dec-14,$0.63 ,$0.63 ,After Close,0,0.00%
V,10/29/2014,Sep-14,$0.53 ,$0.55 ,After Close,0.02,3.77%
V,7/24/2014,Jun-14,$0.52 ,$0.54 ,After Close,0.02,3.85%
V,4/24/2014,Mar-14,$0.55 ,$0.55 ,After Close,0,0.00%
V,1/30/2014,Dec-13,$0.54 ,$0.55 ,Before Open,0.01,1.85%
V,10/30/2013,Sep-13,$0.46 ,$0.46 ,After Close,0,0.00%
V,7/24/2013,Jun-13,$0.45 ,$0.47 ,After Close,0.02,4.44%
V,5/1/2013,Mar-13,$0.45 ,$0.48 ,After Close,0.03,6.67%
V,2/6/2013,Dec-12,$0.45 ,$0.46 ,After Close,0.01,2.22%
V,10/31/2012,Sep-12,$0.38 ,$0.39 ,After Close,0.01,2.63%
V,7/25/2012,Jun-12,--,($0.69),After Close,-,-
CVX,7/29/2022,Jun-22,$5.02 ,$5.82 ,Before Open,0.8,15.94%
CVX,4/29/2022,Mar-22,$3.44 ,$3.36 ,Before Open,-0.08,-2.33%
CVX,1/28/2022,Dec-21,$3.11 ,$2.56 ,Before Open,-0.55,-17.68%
CVX,10/29/2021,Sep-21,$2.21 ,$2.96 ,Before Open,0.75,33.94%
CVX,7/30/2021,Jun-21,$1.54 ,$1.71 ,Before Open,0.17,11.04%
CVX,4/30/2021,Mar-21,$0.92 ,$0.90 ,Before Open,-0.02,-2.17%
CVX,1/29/2021,Dec-20,$0.08 ,($0.01),Before Open,-0.09,-112.50%
CVX,10/30/2020,Sep-20,($0.29),$0.11 ,Before Open,0.4,-137.93%
CVX,7/31/2020,Jun-20,($0.93),($1.59),Before Open,-0.66,70.97%
CVX,5/1/2020,Mar-20,$0.64 ,$1.29 ,Before Open,0.65,101.56%
CVX,1/31/2020,Dec-19,$1.47 ,$1.49 ,Before Open,0.02,1.36%
CVX,11/1/2019,Sep-19,$1.47 ,$1.59 ,Before Open,0.12,8.16%
CVX,8/2/2019,Jun-19,$1.74 ,$2.27 ,Before Open,0.53,30.46%
CVX,4/26/2019,Mar-19,$1.26 ,$1.39 ,Before Open,0.13,10.32%
CVX,2/1/2019,Dec-18,$1.87 ,$2.06 ,Before Open,0.19,10.16%
CVX,11/2/2018,Sep-18,$2.06 ,$2.11 ,Before Open,0.05,2.43%
CVX,7/27/2018,Jun-18,$2.06 ,$1.78 ,Before Open,-0.28,-13.59%
CVX,4/27/2018,Mar-18,$1.45 ,$1.90 ,Before Open,0.45,31.03%
CVX,2/2/2018,Dec-17,$1.27 ,$0.73 ,Before Open,-0.54,-42.52%
CVX,10/27/2017,Sep-17,$0.99 ,$1.03 ,Before Open,0.04,4.04%
CVX,7/28/2017,Jun-17,$0.89 ,$0.91 ,Before Open,0.02,2.25%
CVX,4/28/2017,Mar-17,$0.85 ,$1.41 ,Before Open,0.56,65.88%
CVX,1/27/2017,Dec-16,$0.63 ,$0.22 ,Before Open,-0.41,-65.08%
CVX,10/28/2016,Sep-16,$0.39 ,$0.68 ,Before Open,0.29,74.36%
CVX,7/29/2016,Jun-16,$0.31 ,$0.48 ,Before Open,0.17,54.84%
CVX,4/29/2016,Mar-16,($0.18),($0.39),Before Open,-0.21,116.67%
CVX,1/29/2016,Dec-15,$0.48 ,($0.31),Before Open,-0.79,-164.58%
CVX,10/30/2015,Sep-15,$0.79 ,$1.09 ,Before Open,0.3,37.97%
CVX,7/31/2015,Jun-15,$1.13 ,$0.30 ,Before Open,-0.83,-73.45%
CVX,5/1/2015,Mar-15,$0.74 ,$1.37 ,Before Open,0.63,85.14%
CVX,1/30/2015,Dec-14,$1.67 ,$1.85 ,Before Open,0.18,10.78%
CVX,10/31/2014,Sep-14,$2.54 ,$2.95 ,Before Open,0.41,16.14%
CVX,8/1/2014,Jun-14,$2.68 ,$2.98 ,Before Open,0.3,11.19%
CVX,5/2/2014,Mar-14,$2.53 ,$2.36 ,Before Open,-0.17,-6.72%
CVX,1/31/2014,Dec-13,$2.58 ,$2.57 ,Before Open,-0.01,-0.39%
CVX,11/1/2013,Sep-13,$2.70 ,$2.57 ,Before Open,-0.13,-4.81%
CVX,8/2/2013,Jun-13,$2.96 ,$2.77 ,Before Open,-0.19,-6.42%
CVX,4/26/2013,Mar-13,$3.08 ,$3.18 ,Before Open,0.1,3.25%
CVX,2/1/2013,Dec-12,$3.03 ,$2.98 ,Before Open,-0.05,-1.65%
CVX,11/2/2012,Sep-12,$2.85 ,$2.69 ,Before Open,-0.16,-5.61%
CVX,7/27/2012,Jun-12,--,$3.66 ,Before Open,-,-
CVX,4/27/2012,Mar-12,--,$3.27 ,Before Open,-,-
HD,8/16/2022,Jul-22,$4.95 ,$5.05 ,Before Open,0.1,2.02%
HD,5/17/2022,Apr-22,$3.67 ,$4.09 ,Before Open,0.42,11.44%
HD,2/22/2022,Jan-22,$3.20 ,$3.21 ,Before Open,0.01,0.31%
HD,11/16/2021,Oct-21,$3.41 ,$3.92 ,Before Open,0.51,14.96%
HD,8/17/2021,Jul-21,$4.43 ,$4.53 ,Before Open,0.1,2.26%
HD,5/18/2021,Apr-21,$3.04 ,$3.86 ,Before Open,0.82,26.97%
HD,2/23/2021,Jan-21,$2.63 ,$2.74 ,Before Open,0.11,4.18%
HD,11/17/2020,Oct-20,$3.08 ,$3.18 ,Before Open,0.1,3.25%
HD,8/18/2020,Jul-20,$3.82 ,$4.02 ,Before Open,0.2,5.24%
HD,5/19/2020,Apr-20,$2.26 ,$2.08 ,Before Open,-0.18,-7.96%
HD,2/25/2020,Jan-20,$2.11 ,$2.28 ,Before Open,0.17,8.06%
HD,11/19/2019,Oct-19,$2.53 ,$2.53 ,Before Open,0,0.00%
HD,8/20/2019,Jul-19,$3.07 ,$3.17 ,Before Open,0.1,3.26%
HD,5/21/2019,Apr-19,$2.16 ,$2.27 ,Before Open,0.11,5.09%
HD,2/26/2019,Jan-19,$2.16 ,$2.25 ,Before Open,0.09,4.17%
HD,11/13/2018,Oct-18,$2.27 ,$2.51 ,Before Open,0.24,10.57%
HD,8/14/2018,Jul-18,$2.84 ,$3.05 ,Before Open,0.21,7.39%
HD,5/15/2018,Apr-18,$2.06 ,$2.08 ,Before Open,0.02,0.97%
HD,2/20/2018,Jan-18,$1.62 ,$1.69 ,Before Open,0.07,4.32%
HD,11/14/2017,Oct-17,$1.81 ,$1.84 ,Before Open,0.03,1.66%
HD,8/15/2017,Jul-17,$2.21 ,$2.25 ,Before Open,0.04,1.81%
HD,5/16/2017,Apr-17,$1.61 ,$1.67 ,Before Open,0.06,3.73%
HD,2/21/2017,Jan-17,$1.33 ,$1.44 ,Before Open,0.11,8.27%
HD,11/15/2016,Oct-16,$1.58 ,$1.60 ,Before Open,0.02,1.27%
