article_link	ticker	date	ticker_from_text	rev_and_earnings_positive_sentence_score	rev_and_earnings_negative_sentence_score	rev_and_earnings_profit_positive_sentence_score	rev_and_earnings_profit_negative_sentence_score	rev_positive_sentence_score	rev_negative_sentence_score	earnings_positive_sentence_score	earnings_negative_sentence_score
/article/4256100-northern-trust-corporation-ntrs-q1-2019-results-earnings-call-transcript	NTRS	4/23/2019	NTRS	0	0	0	0	0	0.003072197	0.001536098	0.001536098
/article/4235078-northern-trust-corporation-ntrs-ceo-michael-ogrady-on-q4-2018-results-earnings-call	NTRS	1/23/2019	NTRS	0	0	0	0	0.01056338	0.002347418	0.001173709	0
/article/4212277-northern-trust-corporation-ntrs-q3-2018-results-earnings-call-transcript	NTRS	10/17/2018	NTRS	0	0	0	0	0.010752688	0.003225806	0.002150538	0.001075269
/article/4188124-northern-trust-corp-ntrs-ceo-michael-ogrady-on-q2-2018-results-earnings-call-transcript	NTRS	7/18/2018	NTRS	0	0	0	0	0.01056338	0	0.001173709	0
/article/4163524-northern-trust-ntrs-on-q1-2018-results-earnings-call-transcript	NTRS	4/17/2018	NTRS	0	0	0	0	0.01226158	0	0.001362398	0
/article/4139917-northern-trust-ntrs-q4-2017-results-earnings-call-transcript	NTRS	1/24/2018	NTRS	0	0	0	0	0.004110997	0	0.001027749	0
/article/4114489-northern-trust-corporation-ntrs-ceo-frederick-waddell-on-q3-2017-results-earnings-call	NTRS	10/18/2017	NTRS	0	0	0	0	0.010794897	0	0.000981354	0
/article/4088847-northern-trusts-ntrs-q2-2017-results-earnings-call-transcript	NTRS	7/19/2017	NTRS	0	0	0	0	0.006142506	0	0.001228501	0
/article/4065283-northern-trust-ntrs-q1-2017-results-earnings-call-transcript	NTRS	4/26/2017	NTRS	0	0	0	0	0.006637168	0	0.001106195	0
/article/4037721-northern-trust-corporation-ntrs-q4-2016-results-earnings-call-transcript	NTRS	1/18/2017	NTRS	0	0	0	0	0.005934718	0	0	0
/article/4013296-northern-trust-ntrs-q3-2016-results-earnings-call-transcript	NTRS	10/19/2016	NTRS	0	0	0	0	0.006688963	0.001114827	0.002229654	0
/article/4116481-ingersoll-rand-plc-ir-ceo-mike-lamach-on-q3-2017-results-earnings-call-transcript	IR	10/25/2017	IR	0.002610966	0	0	0	0.016971279	0.003916449	0.009138381	0.001305483
/article/4090939-ingersoll-rand-plc-ir-q2-2017-results-earnings-call-transcript	IR	7/26/2017	IR	0.002710027	0	0.001806685	0	0.024390244	0.000903342	0.006323397	0
/article/4065685-ingersoll-rand-plc-ir-q1-2017-results-earnings-call-transcript	IR	4/26/2017	IR	0.001041667	0	0.001041667	0	0.0125	0.004166667	0.004166667	0
/article/4041645-ingersoll-rand-plc-ir-q4-2016-results-earnings-call-transcript	IR	2/1/2017	IR	0.003191489	0	0.003191489	0	0.010638298	0.004255319	0.005319149	0
/article/4015370-ingersoll-rand-plc-ir-q3-2016-results-earnings-call-transcript	IR	10/26/2016	IR	0.000992063	0	0	0	0.009920635	0.001984127	0.014880952	0
/article/3992190-ingersoll-rand-plc-ir-q2-2016-results-earnings-call-transcript	IR	7/27/2016	IR	0.001057082	0	0.001057082	0	0.010570825	0.00422833	0.002114165	0
/article/3968197-ingersoll-rand-plc-ir-michael-w-lamach-on-q1-2016-results-earnings-call-transcript	IR	4/26/2016	IR	0	0	0	0	0.007804878	0.005853659	0.00195122	0
/article/3880966-ingersoll-rand-plc-ir-michael-w-lamach-on-q4-2015-results-earnings-call-transcript	IR	2/9/2016	IR	0.000906618	0.000906618	0	0	0.009972801	0.00543971	0.004533092	0.000906618
/article/3609656-ingersoll-rands-ir-ceo-mike-lamach-on-q3-2015-results-earnings-call-transcript	IR	10/27/2015	IR	0	0	0	0	0.010817308	0.006009615	0.007211538	0
/article/3366615-ingersoll-rands-ir-ceo-michael-lamach-on-q2-2015-results-earnings-call-transcript	IR	7/28/2015	IR	0	0	0	0	0.01261034	0.00630517	0.003783102	0
/article/3097306-ingersoll-rands-ir-ceo-mike-lamach-on-q1-2015-results-earnings-call-transcript	IR	4/23/2015	IR	0	0	0	0	0.009762901	0.0013947	0.0041841	0.0013947
/article/2870286-ingersoll-rands-ir-ceo-mike-lamach-on-q4-2014-results-earnings-call-transcript	IR	1/30/2015	IR	0	0	0	0	0.014409222	0	0.005763689	0
/article/2585505-ingersoll-rands-ir-ceo-mike-lamach-on-q3-2014-results-earnings-call-transcript	IR	10/22/2014	IR	0	0	0	0	0.012903226	0.001290323	0.006451613	0
/article/2330795-ingersoll-rands-ir-ceo-mike-lamach-on-q2-2014-results-earnings-call-transcript	IR	7/22/2014	IR	0	0	0	0	0.00536193	0.001340483	0.001340483	0
/article/2158573-ingersoll-rands-ceo-discusses-q1-2014-results-earnings-call-transcript	IR	4/23/2014	IR	0	0	0	0	0.003367003	0.001122334	0.002244669	0
/article/2011911-ingersoll-rand-plc-management-discusses-q4-2013-results-earnings-call-transcript	IR	2/11/2014	IR	0	0	0	0	0.006544503	0	0.001308901	0
/article/1754692-ingersoll-rand-plc-management-discusses-q3-2013-results-earnings-call-transcript	IR	10/18/2013	IR	0	0	0	0	0.011138614	0	0.002475248	0
/article/1559062-ingersoll-rand-plc-ir-ceo-discusses-q2-2013-results-earnings-call-transcript	IR	7/19/2013	IR	0	0	0	0	0.004901961	0.00122549	0.00245098	0
/article/1362761-ingersoll-rand-plc-management-discusses-q1-2013-results-earnings-call-transcript	IR	4/23/2013	IR	0	0	0	0	0.006934813	0.004160888	0.002773925	0
/article/1150751-ingersoll-rands-ceo-discusses-q4-2012-results-earnings-call-transcript	IR	2/1/2013	IR	0	0	0	0	0.011806375	0.00472255	0.00472255	0
/article/936291-ingersoll-rands-ceo-discusses-q3-2012-results-earnings-call-transcript	IR	10/19/2012	IR	0.001072961	0.001072961	0	0	0.005364807	0.002145923	0.002145923	0.002145923
/article/737401-ingersoll-rand-ceo-discusses-q2-results-earnings-call-transcript	IR	7/20/2012	IR	0.001036269	0	0	0	0.01761658	0.001036269	0.002072539	0
/article/514911-ingersoll-rands-ceo-discusses-q1-2012-results-earnings-call-transcript	IR	4/20/2012	IR	0.000737463	0	0	0	0.012536873	0.000737463	0.001474926	0
/article/351721-ingersoll-rands-ceo-discusses-q4-2011-results-earnings-call-transcript	IR	2/8/2012	IR	0.001096491	0	0	0	0.019736842	0.002192982	0.001096491	0.001096491
/article/300947-ingersoll-rand-plcs-ceo-discusses-q3-2011-results-earnings-call-transcript	IR	10/20/2011	IR	0	0	0	0	0.015772871	0.003154574	0	0
/article/280937-ingersoll-rand-plcs-ceo-discusses-q2-2011-results-earnings-call-transcript	IR	7/21/2011	IR	0	0	0	0	0.020618557	0.002290951	0.001145475	0
/article/264930-ingersoll-rand-plcs-ceo-discusses-q1-2011-results-earnings-call-transcript	IR	4/21/2011	IR	0.002935421	0	0	0	0.021526419	0.001956947	0.005870841	0
/article/251829-ingersoll-rand-ceo-discusses-q4-2010-results-earnings-call-transcript	IR	2/9/2011	IR	0.002020202	0	0	0	0.021212121	0.003030303	0.005050505	0
/article/216185-ingersoll-rand-co-ltd-q2-2010-earnings-call-transcript	IR	7/23/2010	IR	0.003541913	0	0	0	0.020070838	0.002361275	0.007083825	0
/article/200574-ingersoll-rand-plc-q1-2010-earnings-call-transcript	IR	4/23/2010	IR	0.001690617	0	0	0	0.013524937	0.00591716	0.001690617	0
/article/188617-ingersoll-rand-plc-q4-2009-earnings-call-transcript	IR	2/15/2010	IR	0.001676446	0	0	0	0.011735122	0.007544007	0.002514669	0.001676446
/article/4529832-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q2-2022-results-earnings-call-transcript	IR	8/4/2022	IR	0	0	0	0	0.007416564	0	0	0
/article/4507423-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q1-2022-results-earnings-call-transcript	IR	5/5/2022	IR	0	0	0	0	0.011363636	0.001420455	0	0
/article/4489999-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q4-2021-results-earnings-call-transcript	IR	2/24/2022	IR	0	0	0	0	0.010309278	0.00128866	0.00257732	0
/article/4465448-ingersoll-rand-inc-s-ir-ceo-vicente-reynal-on-q3-2021-results-earnings-call-transcript	IR	11/4/2021	IR	0	0	0	0	0.006501951	0	0	0.00130039
/article/4442645-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q2-2021-results-earnings-call-transcript	IR	7/29/2021	IR	0	0	0	0	0.009950249	0	0	0
/article/4422712-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q1-2021-results-earnings-call-transcript	IR	4/29/2021	IR	0	0	0	0	0.010416667	0	0.001157407	0
/article/4408262-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q4-2020-results-earnings-call-transcript	IR	2/23/2021	IR	0	0.000931099	0	0	0.004655493	0.001862197	0	0.000931099
/article/4384690-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q3-2020-results-earnings-call-transcript	IR	11/3/2020	IR	0	0	0	0	0.006528836	0.004352557	0.001088139	0
/article/4364418-ingersoll-rand-inc-ir-ceo-vicente-reynal-on-q2-2020-results-earnings-call-transcript	IR	8/4/2020	IR	0	0	0	0	0.003257329	0.004343105	0.001085776	0
/article/4346818-ingersoll-rand-plc-ir-ceo-vicente-reynal-on-q1-2020-results-earnings-call-transcript	IR	5/12/2020	IR	0	0	0	0	0.001165501	0.001165501	0	0
/article/4319956-ingersoll-rand-plc-ir-ceo-mike-lamach-on-q4-2019-results-earnings-call-transcript	IR	1/29/2020	IR	0.003623188	0	0.001207729	0	0.019323671	0.003623188	0.009661836	0
/article/4300054-ingersoll-rand-plc-ir-ceo-mike-lamach-on-q3-2019-results-earnings-call-transcript	IR	10/29/2019	IR	0.006666667	0	0.002666667	0	0.030666667	0.001333333	0.013333333	0
/article/4279200-ingersoll-rands-ir-ceo-mike-lamach-on-q2-2019-results-earnings-call-transcript	IR	7/30/2019	IR	0.00477327	0	0.002386635	0	0.03221957	0	0.010739857	0
/article/4259930-ingersoll-rand-plc-ir-ceo-mike-lamach-on-q1-2019-results-earnings-call-transcript	IR	5/3/2019	IR	0.005641749	0	0.002820874	0	0.026798307	0	0.011283498	0
/article/4236772-ingersoll-rand-plc-ir-ceo-mike-lamach-on-q4-2018-results-earnings-call-transcript	IR	1/30/2019	IR	0.003363229	0	0	0	0.019058296	0.001121076	0.013452915	0
/article/4213927-ingersoll-rand-plc-ir-q3-2018-results-earnings-call-transcript	IR	10/24/2018	IR	0.001879699	0	0.001879699	0	0.014097744	0.00093985	0.006578947	0
/article/4190031-ingersoll-rand-plc-ir-q2-2018-results-earnings-call-transcript	IR	7/25/2018	IR	0.002568493	0	0.000856164	0	0.026541096	0.000856164	0.005136986	0
/article/4165874-ingersoll-rand-plc-ir-q1-2018-results-earnings-call-transcript	IR	4/25/2018	IR	0.000972763	0	0.000972763	0	0.017509728	0	0.007782101	0
/article/4141862-ingersoll-rands-ir-ceo-mike-lamach-on-q4-2017-results-earnings-call-transcript	IR	1/31/2018	IR	0.002415459	0	0.001207729	0	0.018115942	0.001207729	0.006038647	0
/article/4043879-broadridge-financial-solutions-br-q2-2017-results-earnings-call-transcript	BR	2/8/2017	BR	0.011627907	0.00166113	0	0	0.068106312	0.004983389	0.019933555	0.003322259
/article/4021730-broadridge-financial-solutions-br-q1-2017-results-earnings-call-transcript	BR	11/9/2016	BR	0.002808989	0	0.001404494	0	0.030898876	0	0.007022472	0
/article/3997949-broadridge-financial-solutions-br-richard-j-daly-on-q4-2016-results-earnings-call-transcript	BR	8/9/2016	BR	0.013215859	0	0.004405286	0	0.061674009	0	0.027900147	0
/article/3972033-broadridge-financial-solutions-br-richard-j-daly-on-q3-2016-results-earnings-call-transcript	BR	5/5/2016	BR	0.006872852	0	0	0	0.048109966	0	0.021764032	0
/article/3866766-broadridge-financial-solutions-br-ceo-rich-daly-on-q2-2016-results-earnings-call-transcript	BR	2/4/2016	BR	0.009771987	0	0	0	0.063517915	0	0.022801303	0
/article/3659946-broadridge-financial-solutions-br-ceo-richard-daly-on-q1-2016-results-earnings-call	BR	11/7/2015	BR	0.012244898	0	0.002040816	0	0.048979592	0	0.018367347	0
/article/3416566-broadridge-financial-solutions-br-ceo-rich-daly-on-q4-2015-results-earnings-call-transcript	BR	8/7/2015	BR	0.01010101	0	0	0	0.089225589	0.001683502	0.025252525	0
/article/3160716-broadridge-financial-solutions-br-ceo-rich-daly-on-q3-2015-results-earnings-call-transcript	BR	5/8/2015	BR	0.003194888	0	0	0	0.055910543	0	0.015974441	0.001597444
/article/2888976-broadridge-financial-solutions-br-q2-2015-results-earnings-call-transcript	BR	2/5/2015	BR	0.003395586	0	0	0	0.050933786	0	0.01188455	0
/article/2650255-broadridge-financial-solutions-br-ceo-richard-daly-on-q1-2015-results-earnings-call-transcript	BR	11/6/2014	BR	0.00742115	0	0	0	0.048237477	0	0.009276438	0.001855288
/article/2395735-broadridge-financial-solutions-br-ceo-richard-daly-on-q4-2014-results-earnings-call-transcript	BR	8/7/2014	BR	0.008641975	0	0.002469136	0	0.044444444	0	0.022222222	0
/article/2207013-broadridge-financial-solutions-br-ceo-rich-daly-on-f3q-2014-results-earnings-call-transcript	BR	5/9/2014	BR	0.001647446	0	0	0	0.029654036	0.003294893	0.009884679	0
/article/2000081-broadridge-financial-solutions-management-discusses-q2-2014-results-earnings-call-transcript	BR	2/6/2014	BR	0.005	0	0.003333333	0	0.051666667	0	0.011666667	0
/article/1817462-broadridge-financial-solutions-management-discusses-q1-2014-results-earnings-call-transcript	BR	11/7/2013	BR	0.003205128	0	0	0	0.030448718	0	0.014423077	0
/article/1618642-broadridge-financial-solutions-management-discusses-q4-2013-results-earnings-call-transcript	BR	8/8/2013	BR	0.003115265	0	0	0	0.042056075	0	0.009345794	0
/article/1409251-broadridge-financial-solutions-management-discusses-q3-2013-results-earnings-call-transcript	BR	5/7/2013	BR	0.003095975	0	0	0	0.03869969	0	0.009287926	0
/article/1164251-broadridge-financial-solutions-ceo-discusses-f2q2013-results-earnings-call-transcript	BR	2/7/2013	BR	0.008908686	0	0	0	0.031180401	0.002227171	0.0155902	0
/article/982751-broadridges-ceo-discusses-f1q2013-results-earnings-call-transcript	BR	11/6/2012	BR	0.003597122	0.001798561	0	0	0.019784173	0.005395683	0.003597122	0.001798561
/article/795551-broadridge-financial-solutions-ceo-discusses-f4q12-results-earnings-call-transcript	BR	8/9/2012	BR	0.001492537	0	0	0	0.074626866	0.001492537	0.004477612	0
/article/569521-broadridge-financial-solutions-ceo-discusses-q3-2012-results-earnings-call-transcript	BR	5/8/2012	BR	0.007434944	0	0	0	0.053903346	0.003717472	0.007434944	0
/article/346711-broadridge-financial-solutions-ceo-discusses-f2q12-results-earnings-call-transcript	BR	2/7/2012	BR	0.005376344	0.001792115	0	0	0.044802867	0.005376344	0.008960573	0.001792115
/article/305100-broadridge-financial-solutions-ceo-discusses-q1-2012-results-earnings-call-transcript	BR	11/3/2011	BR	0.005565863	0	0.001855288	0	0.035250464	0.001855288	0.00742115	0
/article/286806-broadridge-financial-solutions-inc-ceo-discusses-f4q11-results-earnings-call-transcript	BR	8/11/2011	BR	0.003220612	0	0	0	0.040257649	0.004830918	0.004830918	0
/article/235195-broadridge-financial-solutions-ceo-discusses-f1q2011-results-earnings-call-transcript	BR	11/6/2010	BR	0	0.001574803	0	0	0.022047244	0.003149606	0	0.001574803
/article/204247-broadridge-financial-solutions-inc-f3q10-qtr-end-03-31-10-earnings-call-transcript	BR	5/10/2010	BR	0.005434783	0	0	0	0.054347826	0.007246377	0.005434783	0
/article/4533600-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q4-2022-results-earnings-call	BR	8/12/2022	BR	0.011235955	0	0.008025682	0	0.102728732	0.001605136	0.024077047	0
/article/4506393-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q3-2022-results-earnings-call	BR	5/3/2022	BR	0.013266998	0	0.011608624	0	0.097844113	0.00331675	0.023217247	0
/article/4483225-broadridge-financial-solutions-br-ceo-tim-gokey-on-q2-2022-results-earnings-call-transcript	BR	2/1/2022	BR	0.019031142	0	0.003460208	0	0.110726644	0.001730104	0.034602076	0
/article/4448793-broadridge-financial-solutions-inc-s-br-ceo-tim-gokey-on-q4-2021-results-earnings-call	BR	8/12/2021	BR	0.015432099	0	0.00617284	0	0.084876543	0.00154321	0.026234568	0
/article/4424186-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q3-2021-results-earnings-call	BR	5/4/2021	BR	0.010204082	0	0	0	0.093537415	0.00170068	0.028911565	0
/article/4402791-broadridge-financial-solutions-br-ceo-tim-gokey-on-q2-2021-results-earnings-call-transcript	BR	2/2/2021	BR	0.017684887	0	0.003215434	0	0.077170418	0	0.028938907	0
/article/4383332-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q1-2021-results-earnings-call	BR	10/30/2020	BR	0.010033445	0	0	0	0.043478261	0.001672241	0.025083612	0
/article/4367569-broadridge-financial-solutions-br-q4-2020-results-earnings-call-transcript	BR	8/11/2020	BR	0.009043928	0	0.00129199	0	0.050387597	0.002583979	0.019379845	0
/article/4344965-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q3-2020-results-earnings-call	BR	5/8/2020	BR	0.007886435	0.001577287	0	0	0.044164038	0.007886435	0.015772871	0.001577287
/article/4320601-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q2-2020-results-earnings-call	BR	1/31/2020	BR	0	0	0	0	0.062691131	0.012232416	0.00764526	0.003058104
/article/4303312-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q1-2020-results-earnings-call	BR	11/6/2019	BR	0.005555556	0.003703704	0	0	0.055555556	0.011111111	0.011111111	0.003703704
/article/4280287-broadridge-financial-solutions-inc-br-ceo-timothy-gokey-on-q4-2019-results-earnings-call	BR	8/1/2019	BR	0.013136289	0.003284072	0.004926108	0	0.073891626	0.009852217	0.02134647	0.004926108
/article/4261067-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q3-2019-results-earnings-call	BR	5/7/2019	BR	0.00608828	0	0	0	0.051750381	0.00608828	0.01978691	0
/article/4239114-broadridge-financial-solutions-inc-br-ceo-tim-gokey-on-q2-2019-results-earnings-call	BR	2/7/2019	BR	0.001512859	0.001512859	0	0	0.052950076	0.010590015	0.013615734	0.004538578
/article/4219041-broadridge-financial-solutions-br-q1-2019-results-earnings-call-transcript	BR	11/6/2018	BR	0	0	0	0	0.033695652	0.002173913	0.00326087	0
/article/4195820-broadridge-financial-solutions-br-q4-2018-results-earnings-call-transcript	BR	8/7/2018	BR	0.008254717	0	0	0	0.04245283	0.009433962	0.017688679	0.001179245
/article/4171146-broadridge-financial-solutions-br-q3-2018-results-earnings-call-transcript	BR	5/8/2018	BR	0.001650165	0	0.001650165	0	0.064356436	0.00330033	0.01650165	0
/article/4144729-broadridge-financial-solutions-br-q2-2018-results-earnings-call-transcript	BR	2/8/2018	BR	0.008156607	0	0	0	0.058727569	0	0.029363785	0.003262643
/article/4122481-broadridge-financial-solutions-br-q1-2018-results-earnings-call-transcript	BR	11/8/2017	BR	0.007429421	0	0.001485884	0	0.040118871	0	0.013372957	0.001485884
/article/4097665-broadridge-financial-solutions-br-q4-2017-results-earnings-call-transcript	BR	8/10/2017	BR	0.006702413	0	0.001340483	0	0.069705094	0	0.016085791	0.001340483
/article/4071796-broadridge-financial-solutions-br-q3-2017-results-earnings-call-transcript	BR	5/10/2017	BR	0.006451613	0	0.001612903	0	0.067741935	0	0.017741935	0
/article/4089494-huntington-bancshares-hban-ceo-steve-steinour-on-q2-2017-results-earnings-call-transcript	HBAN	7/21/2017	HBAN	0	0	0	0	0.009628611	0	0	0
/article/4063415-huntington-bancshares-hban-ceo-stephen-steinour-on-q1-2017-results-earnings-call-transcript	HBAN	4/19/2017	HBAN	0	0	0	0	0.005772006	0.001443001	0	0
/article/4039394-huntington-bancshares-hban-ceo-steve-steinour-on-q4-2016-results-earnings-call-transcript	HBAN	1/25/2017	HBAN	0	0	0	0	0.008522727	0	0	0
/article/4015190-huntington-bancshares-hban-q3-2016-results-earnings-call-transcript	HBAN	10/26/2016	HBAN	0	0	0	0	0.002971768	0	0	0
/article/3990298-huntington-bancshares-hban-stephen-d-steinour-on-q2-2016-results-earnings-call-transcript	HBAN	7/21/2016	HBAN	0	0	0	0	0.017910448	0	0	0
/article/3966638-huntington-bancshares-hban-ceo-steve-steinour-q1-2016-results-earnings-call-transcript	HBAN	4/20/2016	HBAN	0.001201923	0	0	0	0.016826923	0	0.001201923	0
/article/3825406-huntington-bancshares-hban-ceo-steve-steinour-q4-2015-results-earnings-call-transcript	HBAN	1/21/2016	HBAN	0	0	0	0	0.03164557	0.001265823	0.001265823	0
/article/3595616-huntington-bancshares-hban-ceo-steve-steinour-on-q3-2015-results-earnings-call-transcript	HBAN	10/22/2015	HBAN	0.001239157	0	0	0	0.021065675	0	0.001239157	0
/article/3351745-huntington-bancshares-hban-ceo-steve-steinour-on-q2-2015-results-earnings-call-transcript	HBAN	7/23/2015	HBAN	0.001757469	0	0	0	0.038664323	0	0.003514938	0
/article/3091646-huntingtons-hban-ceo-steve-steinour-on-q1-2015-results-earnings-call-transcript	HBAN	4/22/2015	HBAN	0	0	0	0	0.016566265	0	0.001506024	0
/article/2842566-huntingtons-hban-ceo-steve-steinour-on-q4-2014-results-earnings-call-transcript	HBAN	1/22/2015	HBAN	0	0	0	0	0.025437202	0	0.004769475	0
/article/2570955-huntington-bancshares-hban-ceo-steve-steinour-on-q3-2014-results-earnings-call-transcript	HBAN	10/17/2014	HBAN	0	0	0	0	0.011235955	0	0.002808989	0
/article/2323915-huntingtons-hban-steve-steinour-q2-2014-results-earnings-call-transcript	HBAN	7/18/2014	HBAN	0.001128668	0	0	0	0.011286682	0.002257336	0.003386005	0
/article/2145373-huntington-bancshares-ceo-discusses-q1-2014-results-earnings-call-transcript	HBAN	4/16/2014	HBAN	0	0	0	0	0.006	0	0	0
/article/1949851-huntington-bancshares-incorporated-management-discusses-q4-2013-results-earnings-call-transcript	HBAN	1/16/2014	HBAN	0	0	0	0	0.008450704	0	0	0
/article/1751712-huntington-bancshares-incorporated-management-discusses-q3-2013-results-earnings-call-transcript	HBAN	10/17/2013	HBAN	0	0	0	0	0.007731959	0	0	0
/article/1556292-huntington-bancshares-incorporated-hban-ceo-discusses-q2-2013-results-earnings-call-transcript	HBAN	7/18/2013	HBAN	0	0	0	0	0.007575758	0	0	0
/article/1348421-huntington-bancshares-ceo-discusses-q1-2013-results-earnings-call-transcript	HBAN	4/17/2013	HBAN	0	0	0	0	0.005192108	0.002076843	0.002076843	0
/article/1117931-huntington-bancshares-ceo-discusses-q4-2012-results-earnings-call-transcript	HBAN	1/17/2013	HBAN	0	0	0	0	0.010526316	0.001754386	0	0
/article/933161-huntington-bancshares-ceo-discusses-q3-2012-results-earnings-call-transcript	HBAN	10/18/2012	HBAN	0.003787879	0	0	0	0.013257576	0.001893939	0.003787879	0.001893939
/article/733541-huntington-bancshares-incorporated-management-discusses-q2-2012-results-earnings-call-transcript	HBAN	7/19/2012	HBAN	0	0	0	0	0.003821656	0.001273885	0	0
/article/507971-huntington-bancshares-incorporateds-ceo-discusses-q1-2012-results-earnings-call-transcript	HBAN	4/18/2012	HBAN	0	0	0	0	0.009650181	0	0.001206273	0
/article/320700-huntington-bancshares-ceo-discusses-q4-2011-results-earnings-call-transcript	HBAN	1/19/2012	HBAN	0	0	0	0	0.00456621	0.003424658	0.006849315	0
/article/301007-huntington-bancshares-ceo-discusses-q3-2011-results-earnings-call-transcript	HBAN	10/20/2011	HBAN	0	0	0	0	0.007194245	0.002398082	0	0.001199041
/article/281102-huntington-bancshares-ceo-discusses-q2-2011-results-earnings-call-transcript	HBAN	7/22/2011	HBAN	0.001243781	0	0	0	0.012437811	0.001243781	0.008706468	0
/article/264606-huntington-bancshares-ceo-discusses-q1-2011-results-earnings-call-transcript	HBAN	4/20/2011	HBAN	0.001287001	0	0	0	0.003861004	0.005148005	0.007722008	0
/article/247814-huntington-bancshares-ceo-discusses-q4-2010-earnings-call-transcript	HBAN	1/21/2011	HBAN	0	0	0	0	0.016169154	0.003731343	0.004975124	0.002487562
/article/231528-huntington-bancshares-inc-management-discussion-q3-2010-results-earnings-call-transcript	HBAN	10/21/2010	HBAN	0.00137931	0	0	0	0.017931034	0.004137931	0.009655172	0.00137931
/article/200021-huntington-bancshares-inc-q1-2010-earnings-call-transcript	HBAN	4/21/2010	HBAN	0	0	0	0	0.008333333	0.001388889	0.001388889	0
/article/183978-huntington-bancshares-inc-q4-2009-earnings-call-transcript	HBAN	1/22/2010	HBAN	0	0	0	0	0.004137931	0.00137931	0.00137931	0
/article/4524824-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q2-2022-results-earnings-call	HBAN	7/21/2022	HBAN	0	0	0	0	0.012702079	0	0.002309469	0
/article/4502661-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q1-2022-results-earnings-call	HBAN	4/21/2022	HBAN	0	0	0	0	0.014115092	0.001085776	0.001085776	0
/article/4480875-huntington-bancshares-incorporateds-hban-ceo-steve-steinour-on-q4-2021-results-earnings-call	HBAN	1/21/2022	HBAN	0	0	0	0	0.015334064	0.003285871	0.00109529	0
/article/4463142-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q3-2021-results-earnings-call	HBAN	10/28/2021	HBAN	0	0	0	0	0.019064125	0	0	0
/article/4442796-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q2-2021-results-earnings-call	HBAN	7/29/2021	HBAN	0.001445087	0	0	0	0.007225434	0	0.001445087	0.001445087
/article/4420668-huntington-bancshares-hban-ceo-steve-steinour-on-q1-2021-results-earnings-call-transcript	HBAN	4/22/2021	HBAN	0	0	0	0	0.022576361	0	0.001328021	0
/article/4400517-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q4-2020-results-earnings-call	HBAN	1/22/2021	HBAN	0.001012146	0	0	0	0.010121457	0	0.003036437	0
/article/4380747-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q3-2020-results-earnings-call	HBAN	10/22/2020	HBAN	0.001360544	0	0	0	0.014965986	0.001360544	0.004081633	0
/article/4360355-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q2-2020-results-earnings-call	HBAN	7/23/2020	HBAN	0	0	0	0	0.007246377	0.001811594	0.001811594	0
/article/4339568-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q1-2020-results-earnings-call	HBAN	4/23/2020	HBAN	0	0	0	0	0.001265823	0.003797468	0.003797468	0.001265823
/article/4318612-huntington-bancshares-incorporated-hban-ceo-steve-steinour-on-q4-2019-results-earnings-call	HBAN	1/23/2020	HBAN	0	0	0	0	0.006802721	0.002267574	0	0
/article/4298731-huntington-bancshares-incorporateds-hban-ceo-steve-steinour-on-q3-2019-results-earnings-call	HBAN	10/24/2019	HBAN	0.001028807	0	0	0	0.00308642	0	0.00308642	0.001028807
/article/4277774-huntington-bancshares-incorporated-hban-management-on-q2-2019-results-earnings-call	HBAN	7/25/2019	HBAN	0	0	0	0	0.009815951	0	0.006134969	0.001226994
/article/4256821-huntington-bancshares-hban-ceo-steve-steinour-on-q1-2019-results-earnings-call-transcript	HBAN	4/25/2019	HBAN	0	0	0	0	0.009296149	0	0.005312085	0
/article/4235378-huntington-bancshares-hban-ceo-steve-steinour-on-q4-2018-results-earnings-call-transcript	HBAN	1/24/2019	HBAN	0	0	0	0	0.007361963	0	0.002453988	0
/article/4213542-huntington-bancshares-inc-hban-ceo-stephen-steinour-on-q3-2018-results-earnings-call	HBAN	10/23/2018	HBAN	0	0	0	0	0.009646302	0.001607717	0	0
